days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
148,NA,0.4860598451027581,0.48117731488769405,0.14155727299740556,0.3769101299882109,0.3755730125954249,0.3755730125954249
149,NA,0.4881381197595358,0.48239477022566457,NA,0.3782309437238518,NA,0.4881381197595358
150,NA,0.4902163944163135,0.4836101973147365,NA,0.37955175745949266,NA,0.4902163944163135
151,NA,0.49229466907309116,0.4848235872396327,0.14311583719890342,0.3808725711951335,0.3757577941352476,0.3757577941352476
152,NA,0.49437294372986884,0.4860349310850762,0.15159862419277886,0.38219338493077437,0.39665423361588925,0.39665423361588925
153,NA,0.4964512183866465,0.48724421993579015,0.15462112503695133,0.38351419866641523,0.40316923225948786,0.40316923225948786
154,NA,0.4985294930434242,0.48845144487649744,0.16293622766504307,0.3848350124020561,0.42339242120416937,0.42339242120416937
155,NA,0.5006077677002019,0.48965659699192104,0.173802022016843,0.38615582613769694,0.45008260979822173,0.45008260979822173
156,NA,0.5026860423569796,0.49085966736678394,NA,0.3874766398733378,NA,0.5026860423569796
157,NA,0.5047643170137571,0.49206064708580927,NA,0.38879745360897866,NA,0.5047643170137571
158,NA,0.5068425916705348,0.4932595272337197,0.17015224275420635,0.3901182673446196,0.4361555379407512,0.4361555379407512
159,NA,0.5089208663273125,0.4944562988952388,0.12560622228585175,0.39143908108026043,0.3208831932141633,0.3208831932141633
160,NA,0.5109991409840902,0.4956509531550891,0.11583033569262825,0.39275989481590134,0.29491385760483896,0.29491385760483896
161,NA,0.5130774156408678,0.4968434810979936,0.1910748947000008,0.3940807085515422,0.4848623405147221,0.4848623405147221
162,NA,0.5151556902976455,0.49803387380867553,0.1259655019928393,0.39540152228718306,0.31857616850890524,0.31857616850890524
163,NA,0.5172339649544232,0.49922212237185765,NA,0.3967223360228239,NA,0.5172339649544232
164,NA,0.5193122396112009,0.5004082178722632,NA,0.3980431497584648,NA,0.5193122396112009
165,NA,0.5213905142679786,0.501592151394615,0.11628876524874227,0.39936396349410563,0.29118492372549437,0.29118492372549437
166,NA,0.5234687889247561,0.5027739140236361,0.18161969685503346,0.4006847772297465,0.45327326411229124,0.45327326411229124
167,NA,0.5255470635815338,0.5039534968440497,0.18881207588499288,0.40200559096538735,0.4696752486242152,0.4696752486242152
168,NA,0.5276253382383115,0.5051308909405784,0.20349622671124573,0.4033264047010282,0.5045447665696234,0.5045447665696234
169,NA,0.5297036128950892,0.5063060873979455,0.2011122916336901,0.4046472184366691,0.4970064848355456,0.4970064848355456
170,NA,0.5317818875518668,0.5074790773008738,NA,0.40596803217231,NA,0.5317818875518668
171,NA,0.5338601622086445,0.5086498517340863,NA,0.40728884590795084,NA,0.5338601622086445
172,NA,0.5359384368654222,0.5098184017823062,0.21618857509128592,0.40860965964359175,0.5290833684153615,0.5290833684153615
173,NA,0.5380167115221999,0.5109847185302565,0.21885592673415857,0.4099304733792326,0.5338854780178584,0.5338854780178584
174,NA,0.5400949861789776,0.5121487930626599,0.25238096965927126,0.41125128711487347,0.6136904067336683,0.6136904067336683
175,NA,0.5421732608357552,0.5133106164642396,0.20453198608856688,0.4125721008505143,0.4957484659455298,0.4957484659455298
176,NA,0.5442515354925329,0.5144701798197185,0.22831397838781878,0.4138929145861552,0.5516257233253345,0.5516257233253345
177,NA,0.5463298101493106,0.5156274742138198,NA,0.41521372832179604,NA,0.5463298101493106
178,NA,0.5484080848060882,0.5167824907312665,NA,0.4165345420574369,NA,0.5484080848060882
179,NA,0.5504863594628658,0.5179352204567812,0.16520648237336724,0.41785535579307775,0.3953676316049844,0.3953676316049844
180,NA,0.5525646341196435,0.5190856544750874,0.16617298678925366,0.41917616952871867,0.39642756165285487,0.39642756165285487
181,NA,0.5546429087764212,0.5202337838709077,0.17850878021930702,0.4204969832643595,0.4245185752190795,0.4245185752190795
182,NA,0.5567211834331989,0.5213795997289652,0.16391962316069084,0.4218177970000004,0.388602909423214,0.388602909423214
183,0.5587994580899766,0.5587994580899766,0.522523093133983,0.16493800488227625,0.4231386107356413,0.3897966309326529,0.3897966309326529
184,NA,0.559843419669867,0.5236644102490394,NA,0.42445942447128215,NA,0.559843419669867
185,NA,0.5608873812497575,0.5248037074966259,NA,0.425780238206923,NA,0.5608873812497575
186,NA,0.5619313428296479,0.525940991350584,0.19813554024377517,0.42710105194256387,0.46390787225319274,0.46390787225319274
187,NA,0.5629753044095382,0.5270762682847563,0.2076378133637088,0.4284218656782047,0.48465736695070843,0.48465736695070843
188,NA,0.5640192659894286,0.5282095447729847,0.21863211109075414,0.4297426794138456,0.5087512168653132,0.5087512168653132
189,NA,0.5650632275693191,0.5293408272891112,0.19477798011700967,0.43106349314948644,0.4518545022077839,0.4518545022077839
190,NA,0.5661071891492095,0.5304701223069782,0.14813422967025786,0.4323843068851273,0.34259853401574325,0.34259853401574325
191,NA,0.5671511507290999,0.5315974363004274,NA,0.43370512062076816,NA,0.5671511507290999
192,NA,0.5681951123089903,0.5327227757433015,NA,0.435025934356409,NA,0.5681951123089903
193,NA,0.5692390738888808,0.533846147109442,0.16237082778099507,0.43634674809205,0.37211421533670275,0.37211421533670275
194,NA,0.5702830354687712,0.5349675568726914,0.16700174649785574,0.43766756182769084,0.3815721361675968,0.3815721361675968
195,NA,0.5713269970486616,0.5360870115068916,0.18761107820879602,0.4389883755633317,0.42737140355492137,0.42737140355492137
196,NA,0.5723709586285521,0.5372045174858849,0.19007987043045205,0.44030918929897256,0.4316963512232916,0.4316963512232916
197,NA,0.5734149202084425,0.5383200812835132,0.19926203136287104,0.4416300030346134,0.45119677103834266,0.45119677103834266
198,NA,0.5744588817883329,0.5394337093736187,NA,0.4429508167702543,NA,0.5744588817883329
199,NA,0.5755028433682233,0.5405454082300434,NA,0.44427163050589513,NA,0.5755028433682233
200,NA,0.5765468049481138,0.5416551843266295,0.18576578956155823,0.445592444241536,0.4168961838609247,0.4168961838609247
201,NA,0.5775907665280042,0.5427630441372191,0.17681709678163496,0.44691325797717685,0.39564075047123515,0.39564075047123515
202,NA,0.5786347281078946,0.5438689941356544,0.1741920122820141,0.4482340717128177,0.3886184100561156,0.3886184100561156
203,NA,0.579678689687785,0.5449730407957774,0.18634086150564774,0.44955488544845856,0.4145008041003966,0.4145008041003966
204,NA,0.5807226512676755,0.5460751905914303,0.2010309964618928,0.45087569918409953,0.4458678895883646,0.4458678895883646
205,NA,0.5817666128475659,0.547175449996455,NA,0.4521965129197404,NA,0.5817666128475659
206,NA,0.5828105744274563,0.5482738254846937,NA,0.45351732665538125,NA,0.5828105744274563
207,NA,0.5838545360073468,0.5493703235299886,0.19875574495809087,0.4548381403910221,0.43698126280091976,0.43698126280091976
208,NA,0.5848984975872372,0.5504649506061818,0.1984995801842759,0.45615895412666296,0.4351544091999956,0.4351544091999956
209,NA,0.5859424591671276,0.5515577131871152,0.2116354963925811,0.4574797678623038,0.4626117071395406,0.4626117071395406
210,NA,0.586986420747018,0.5526486177466312,0.19455076458343679,0.4588005815979447,0.42404210540850007,0.42404210540850007
211,NA,0.5880303823269085,0.5537376707585716,0.1913874778209548,0.46012139533358554,0.4159499639920024,0.4159499639920024
212,NA,0.5890743439067989,0.5548248786967788,NA,0.4614422090692264,NA,0.5890743439067989
213,NA,0.5901183054866893,0.5559102480350948,NA,0.46276302280486725,NA,0.5901183054866893
214,NA,0.5911622670665798,0.5569937852473617,0.18594871087728268,0.4640838365405081,0.4006791364754888,0.4006791364754888
215,NA,0.5922062286464702,0.5580754968074214,0.1867793844661089,0.4654046502761491,0.4013268547172506,0.4013268547172506
216,NA,0.5932501902263606,0.5591553891891162,0.18773772808216915,0.46672546401178994,0.4022444510921879,0.4022444510921879
217,NA,0.594294151806251,0.5602334688662884,0.21609292872779007,0.4680462777474308,0.46169137327142484,0.46169137327142484
218,NA,0.5953381133861415,0.5613097423127799,0.20198447285058044,0.46936709148307165,0.4303336908694743,0.4303336908694743
219,NA,0.5963820749660319,0.5623842160024328,NA,0.4706879052187125,NA,0.5963820749660319
220,NA,0.5974260365459223,0.563456896409089,NA,0.47200871895435337,NA,0.5974260365459223
221,NA,0.5984699981258127,0.5645277900065908,0.20907534527055235,0.4733295326899942,0.4417120226628361,0.4417120226628361
222,NA,0.5995139597057032,0.5655969032687805,0.24116470858454198,0.4746503464256351,0.5080891869154592,0.5080891869154592
223,NA,0.6005579212855936,0.5666642426695,0.23117453723683892,0.47597116016127594,0.48569021946310525,0.48569021946310525
224,NA,0.601601882865484,0.5677298146825914,0.21894893551610614,0.4772919738969168,0.4587316516732244,0.4587316516732244
225,NA,0.6026458444453745,0.56879362578189685,0.22565644979334068,0.47861278763255766,0.4714801936436819,0.4714801936436819
226,NA,0.6036898060252649,0.5698556824412585,NA,0.4799336013681986,NA,0.6036898060252649
227,NA,0.6047337676051553,0.5709159911345184,NA,0.4812544151038395,NA,0.6047337676051553
228,NA,0.6057777291850457,0.5719745583355187,0.2350354583178188,0.48257522883948034,0.48704418352148565,0.48704418352148565
229,NA,0.6068216907649362,0.5730313905181015,0.24738633753706166,0.4838960425751212,0.511238604516293,0.511238604516293
230,NA,0.6078656523448266,0.5740864941561086,0.2535662306643668,0.48521685631076206,0.5225833096407676,0.5225833096407676
231,NA,0.608909613924717,0.5751398757233825,0.22853961832219952,0.4865376700464029,0.4697264618799256,0.4697264618799256
232,NA,0.6099535755046074,0.5761915416937654,0.2314942403891152,0.4878584837820438,0.4745110479467194,0.4745110479467194
233,NA,0.6109975370844979,0.577241498541099,NA,0.48917929751768463,NA,0.6109975370844979
234,NA,0.6120414986643883,0.5782897527392256,NA,0.4905001112533255,NA,0.6120414986643883
235,NA,0.6130854602442787,0.5793363107619872,0.2452185614041962,0.49182092498896635,0.49859318492741544,0.49859318492741544
236,NA,0.6141294218241692,0.5803811790832261,0.2537504398307252,0.4931417387246072,0.5145588375605558,0.5145588375605558
237,NA,0.6151733834040596,0.5814243641767843,0.2282738017632104,0.4944625524602482,0.4616604445117454,0.4616604445117454
238,NA,0.61621734498395,0.5824658725165041,0.21456351041125243,0.49578336619588903,0.4327767429100802,0.4327767429100802
239,NA,0.6172613065638404,0.5835057105762272,0.24245538844211276,0.4971041799315299,0.4877355657631124,0.4877355657631124
240,NA,0.6183052681437309,0.584543884829796,NA,0.49842499366717075,NA,0.6183052681437309
241,NA,0.6193492297236213,0.5855804017510525,NA,0.4997458074028116,NA,0.6193492297236213
242,NA,0.6203931913035117,0.5866152678138389,0.19516934039077954,0.5010666211384525,0.3895077663472044,0.3895077663472044
243,NA,0.6214371528834021,0.5876484894919972,0.18527526299245567,0.5023874348740933,0.36878960366293545,0.36878960366293545
244,NA,0.6224811144632926,0.5886800732593694,0.21412613105363806,0.5037082486097342,0.42509951275294655,0.42509951275294655
245,NA,0.623525076043183,0.589710025589798,0.21314607667043822,0.505029062345375,0.42204715047601293,0.42204715047601293
246,NA,0.6245690376230734,0.5907383529571248,0.21795377068049573,0.5063498760810159,0.4304410467469398,0.4304410467469398
247,NA,0.6256129992029639,0.591765061835192,NA,0.5076706898166568,NA,0.6256129992029639
248,NA,0.6266569607828543,0.5927901586978416,NA,0.5089915035522977,NA,0.6266569607828543
249,NA,0.6277009223627447,0.5938136500189158,0.22557192269361054,0.5103123172879386,0.4420271959971796,0.4420271959971796
250,NA,0.6287448839426351,0.5948355422722567,0.22426804017994653,0.5116331310235794,0.4383376028273876,0.4383376028273876
251,NA,0.6297888455225256,0.5958558419317064,0.21345862206370003,0.5129539447592203,0.4161360376395919,0.4161360376395919
252,NA,0.630832807102416,0.5968745554711071,0.24369353389357518,0.5142747584948612,0.47385863270209533,0.47385863270209533
253,NA,0.6318767686823064,0.5978916893643005,0.23207398245674327,0.515595572230502,0.4501085636805902,0.4501085636805902
254,NA,0.6329207302621969,0.5989072500851291,NA,0.5169163859661429,NA,0.6329207302621969
255,NA,0.6339646918420873,0.5999212441074352,NA,0.5182371997017837,NA,0.6339646918420873
256,NA,0.6350086534219777,0.6009336779050604,0.22868282255852415,0.5195580134374246,0.4401487738501923,0.4401487738501923
257,NA,0.636052615001868,0.601944557951847,0.25888444110481856,0.5208788271730654,0.4970147135944201,0.4970147135944201
258,NA,0.6370965765817586,0.6029538907216372,0.25601231941511815,0.5221996409087063,0.4902575554621562,0.4902575554621562
259,NA,0.638140538161649,0.6039616826882731,0.27609252676110846,0.5235204546443473,0.527376770691169,0.527376770691169
260,NA,0.6391844997415393,0.6049679403255966,0.2561842250078196,0.5248412683799881,0.4881175327515228,0.4881175327515228
261,NA,0.6402284613214297,0.60597267010745,NA,0.526162082115629,NA,0.6402284613214297
262,NA,0.6412724229013202,0.6069758785076753,NA,0.5274828958512698,NA,0.6412724229013202
263,NA,0.6423163844812106,0.6079775720001148,0.2528187249637721,0.5288037095869107,0.4780955964950932,0.4780955964950932
264,NA,0.643360346061101,0.6089777570586105,0.28731826554238643,0.5301245233225516,0.5419825963560813,0.5419825963560813
265,NA,0.6444043076409915,0.6099764401570043,0.28595391736631726,0.5314453370581924,0.5380683532745076,0.5380683532745076
266,NA,0.6454482692208819,0.6109736277691384,0.29917445937589204,0.5327661507938333,0.5615493006267676,0.5615493006267676
267,NA,0.6464922308007723,0.6119693263688551,0.3021520036890916,0.5340869645294741,0.5657355894377329,0.5657355894377329
268,NA,0.6475361923806627,0.6129635424299965,NA,0.535407778265115,NA,0.6475361923806627
269,NA,0.6485801539605532,0.6139562824264047,NA,0.5367285920007558,NA,0.6485801539605532
270,NA,0.6496241155404436,0.6149475528319214,0.32117251705942457,0.5380494057363968,0.596920122269914,0.596920122269914
271,NA,0.650668077120334,0.6159373601203891,0.3366206493049134,0.5393702194720377,0.6240994351419965,0.6240994351419965
272,NA,0.6517120387002244,0.61692571076565,0.3431864261256903,0.5406910332076785,0.6347181755349601,0.6347181755349601
273,NA,0.6527560002801149,0.6179126112415457,0.319133442067975,0.5420118469433194,0.5887942189229458,0.5887942189229458
274,0.6537999618600053,0.6537999618600053,0.6188980680219188,0.3196766832569781,0.5433326606789602,0.5883627221258947,0.5883627221258947
275,NA,0.6544266649825744,0.6198815921918034,NA,0.5446534744146011,NA,0.6544266649825744
276,NA,0.6550533681051436,0.6208626965344027,NA,0.545974288150242,NA,0.6550533681051436
277,NA,0.6556800712277127,0.6218413900708127,0.36055512754640084,0.5472951018858828,0.6587947275683469,0.6587947275683469
278,NA,0.6563067743502818,0.6228176818221294,0.36611287380210533,0.5486159156215237,0.6673391408766154,0.6673391408766154
279,NA,0.6569334774728509,0.6237915808094486,0.3316914692439806,0.5499367293571645,0.6031447829129424,0.6031447829129424
280,NA,0.6575601805954201,0.624763096053866,0.3269064960242568,0.5512575430928054,0.5930195425357134,0.5930195425357134
281,NA,0.6581868837179892,0.6257322365764777,0.34231114950717445,0.5525783568284462,0.6194798353520179,0.6194798353520179
282,NA,0.6588135868405584,0.6266990113983795,NA,0.5538991705640872,NA,0.6588135868405584
283,NA,0.6594402899631274,0.6276634295406672,NA,0.5552199842997281,NA,0.6594402899631274
284,NA,0.6600669930856966,0.628625500024437,0.33255772860834737,0.5565407980353689,0.5975442048135577,0.5975442048135577
285,NA,0.6606936962082657,0.6295852318707841,0.3479528040498508,0.5578616117710098,0.623726022203295,0.623726022203295
286,NA,0.6613203993308349,0.630542634100805,0.30373634822123163,0.5591824255066506,0.5431793532245394,0.5431793532245394
287,NA,0.6619471024534039,0.6314977157355954,0.30374154897120614,0.5605032392422915,0.5419086415661307,0.5419086415661307
288,NA,0.662573805575973,0.6324504857962513,0.31885914420971884,0.5618240529779324,0.5675427075783157,0.5675427075783157
289,NA,0.6632005086985422,0.6334009533038681,NA,0.5631448667135732,NA,0.6632005086985422
290,NA,0.6638272118211113,0.6343491272795423,NA,0.5644656804492141,NA,0.6638272118211113
291,NA,0.6644539149436804,0.6352950167443693,0.30526155241794756,0.5657864941848549,0.5395348873743385,0.5395348873743385
292,NA,0.6650806180662495,0.6362386307194453,0.3139879958508945,0.5671073079204958,0.5536659314129545,0.5536659314129545
293,NA,0.6657073211888187,0.637179978225866,0.35405684571831286,0.5684281216561368,0.6228700379684856,0.6228700379684856
294,NA,0.6663340243113878,0.6381190682847273,0.39717124770053547,0.5697489353917776,0.6970987096753902,0.6970987096753902
295,NA,0.666960727433957,0.639055909917125,0.3908777515626419,0.5710697491274185,0.6844658680658433,0.6844658680658433
296,NA,0.667587430556526,0.6399905121441551,NA,0.5723905628630593,NA,0.667587430556526
297,NA,0.6682141336790952,0.6409228839869137,NA,0.5737113765987002,NA,0.6682141336790952
298,NA,0.6688408368016643,0.6418530344664962,0.3827984004467824,0.575032190334341,0.6656990806448799,0.6656990806448799
299,NA,0.6694675399242335,0.6427809726039988,0.3882802318706668,0.5763530040699819,0.6736847541849909,0.6736847541849909
300,NA,0.6700942430468025,0.6437067074205172,0.40295264403318426,0.5776738178056228,0.6975435472631561,0.6975435472631561
301,NA,0.6707209461693716,0.6446302479371473,0.4118859065323808,0.5789946315412636,0.7113812185718454,0.7113812185718454
302,NA,0.6713476492919408,0.6455516031749851,0.4044749683231332,0.5803154452769045,0.6969915614259294,0.6969915614259294
303,NA,0.6719743524145099,0.6464707821551264,NA,0.5816362590125453,NA,0.6719743524145099
304,NA,0.672601055537079,0.6473877938986672,NA,0.5829570727481863,NA,0.672601055537079
305,NA,0.6732277586596481,0.648302647426703,0.421932367894338,0.5842778864838272,0.7221433116928637,0.7221433116928637
306,NA,0.6738544617822173,0.6492153517603301,0.440208284035333,0.585598700219468,0.7517234650117115,0.7517234650117115
307,NA,0.6744811649047864,0.6501259159206442,0.4264094276631313,0.5869195139551089,0.7265211285780244,0.7265211285780244
308,NA,0.6751078680273556,0.6510343489287412,0.4168309932371583,0.5882403276907497,0.7086066249036483,0.7086066249036483
309,NA,0.6757345711499246,0.6519406598057169,0.4158224781482278,0.5895611414263906,0.7053084895354236,0.7053084895354236
310,NA,0.6763612742724938,0.6528448575726673,NA,0.5908819551620315,NA,0.6763612742724938
311,NA,0.6769879773950629,0.6537469512506882,NA,0.5922027688976723,NA,0.6769879773950629
312,NA,0.6776146805176321,0.6546469498608756,0.46966078184153265,0.5935235826333132,0.791309386154072,0.791309386154072
313,NA,0.6782413836402011,0.6555448624243251,0.47577062993389246,0.594844396368954,0.7998236729438639,0.7998236729438639
314,NA,0.6788680867627702,0.6564406979621328,0.4711646780544512,0.5961652101045949,0.7903256850090048,0.7903256850090048
315,NA,0.6794947898853394,0.6573344654953946,0.46271564619187944,0.5974860238402359,0.774437606452878,0.774437606452878
316,NA,0.6801214930079085,0.6582261740452063,0.4880744478731364,0.5988068375758767,0.8150782810847429,0.8150782810847429
317,NA,0.6807481961304777,0.6591158326326637,NA,0.6001276513115176,NA,0.6807481961304777
318,NA,0.6813748992530467,0.6600034502788629,NA,0.6014484650471584,NA,0.6813748992530467
319,NA,0.6820016023756159,0.6608890360048996,0.4549686017423935,0.6027692787827993,0.7547972628285458,0.7547972628285458
320,NA,0.682628305498185,0.6617725988318697,0.44658659108098464,0.6040900925184401,0.7392715037241773,0.7392715037241773
321,NA,0.6832550086207542,0.6626541477808691,0.47424433819255285,0.605410906254081,0.7833429052788162,0.7833429052788162
322,NA,0.6838817117433232,0.6635336918729935,0.4835250030468213,0.6067317199897219,0.7969337799827118,0.7969337799827118
323,NA,0.6845084148658924,0.664411240129339,0.47065959519110506,0.6080525337253627,0.7740442956589775,0.7740442956589775
324,NA,0.6851351179884615,0.6652868015710016,NA,0.6093733474610036,NA,0.6851351179884615
325,NA,0.6857618211110307,0.6661603852190767,NA,0.6106941611966444,NA,0.6857618211110307
326,NA,0.6863885242335998,0.6670320000946607,0.49022365382469074,0.6120149749322854,0.8009994426671179,0.8009994426671179
327,NA,0.6870152273561688,0.6679016552188491,0.44213160613425534,0.6133357886679263,0.7208638633243613,0.7208638633243613
328,NA,0.687641930478738,0.6687693596127381,0.42849468177294,0.6146566024035671,0.6971285756914425,0.6971285756914425
329,NA,0.6882686336013071,0.6696351222974232,0.4033675211799501,0.615977416139208,0.6548414123818964,0.6548414123818964
330,NA,0.6888953367238763,0.6704989522940008,0.350888980908602,0.6172982298748488,0.5684269999927608,0.5684269999927608
331,NA,0.6895220398464453,0.6713608586235661,NA,0.6186190436104897,NA,0.6895220398464453
332,NA,0.6901487429690145,0.6722208503072155,NA,0.6199398573461306,NA,0.6901487429690145
333,NA,0.6907754460915836,0.6730789363660448,0.33309157899893016,0.6212606710817714,0.5361542980323118,0.5361542980323118
334,NA,0.6914021492141528,0.6739351258211496,0.32681740373581036,0.6225814848174123,0.5249391633155583,0.5249391633155583
335,NA,0.6920288523367218,0.6747894276936262,0.354360203530468,0.6239022985530531,0.5679738708324942,0.5679738708324942
336,NA,0.692655555459291,0.67564185100457,0.37937997662853334,0.625223112288694,0.6067913504345251,0.6067913504345251
337,NA,0.6932822585818601,0.6764924047750771,0.3882224448259882,0.626543926024335,0.6196252628118363,0.6196252628118363
338,NA,0.6939089617044293,0.6773410980262434,NA,0.6278647397599758,NA,0.6939089617044293
339,NA,0.6945356648269984,0.6781879397791649,NA,0.6291855534956167,NA,0.6945356648269984
340,NA,0.6951623679495674,0.6790329390549373,0.3729069795332551,0.6305063672312575,0.5914404658129012,0.5914404658129012
341,NA,0.6957890710721366,0.6798761048746567,0.3854742334000872,0.6318271809668984,0.6100944134916575,0.6100944134916575
342,NA,0.6964157741947057,0.6807174462594187,0.4118479695227355,0.6331479947025392,0.6504766231096203,0.6504766231096203
343,NA,0.6970424773172749,0.6815569722303191,0.44921901926869406,0.6344688084381801,0.7080238039983395,0.7080238039983395
344,NA,0.6976691804398439,0.6823946918084541,0.39747379368540386,0.635789622173821,0.6251655890928288,0.6251655890928288
345,NA,0.6982958835624131,0.6832306140149195,NA,0.6371104359094618,NA,0.6982958835624131
346,NA,0.6989225866849822,0.684064747870811,NA,0.6384312496451027,NA,0.6989225866849822
347,NA,0.6995492898075514,0.6848971023972246,0.42485970535080164,0.6397520633807435,0.6641005628112365,0.6641005628112365
348,NA,0.70017599293012045,0.685727686615256,0.42846102057695545,0.6410728771163845,0.668349942527938,0.668349942527938
349,NA,0.7008026960526896,0.6865565095460013,0.4059035504989984,0.6423936908520254,0.6318610476398621,0.6318610476398621
350,NA,0.7014293991752587,0.6873835802105565,0.38125068305949755,0.6437145045876662,0.59226672747371,0.59226672747371
351,NA,0.7020561022978279,0.6882089076300172,0.3754458887571096,0.6450353183233071,0.5820547776097543,0.5820547776097543
352,NA,0.702682805420397,0.6890325008254792,NA,0.6463561320589479,NA,0.702682805420397
353,NA,0.703309508542966,0.6898543688180389,NA,0.6476769457945888,NA,0.703309508542966
354,NA,0.7039362116655352,0.6906745206287915,0.40549352645880926,0.6489977595302296,0.6247995782794714,0.6247995782794714
355,NA,0.7045629147881043,0.6914929652788333,0.4468328718711459,0.6503185732658705,0.6870984318149971,0.6870984318149971
356,NA,0.7051896179106735,0.6923097117892603,0.4482167046036042,0.6516393870015114,0.6878293632096929,0.6878293632096929
357,NA,0.7058163210332425,0.6931247691811679,0.4530807244378675,0.6529602007371522,0.6938871985250663,0.6938871985250663
358,NA,0.7064430241558117,0.6939381464756521,0.47761498241635125,0.6542810144727931,0.7299844743335616,0.7299844743335616
359,NA,0.7070697272783808,0.6947498526938091,NA,0.655601828208434,NA,0.7070697272783808
360,NA,0.70769643040095,0.6955598968567346,NA,0.6569226419440749,NA,0.70769643040095
361,NA,0.708323133523519,0.6963682879855243,0.47041307543313576,0.6582434556797158,0.7146490730354129,0.7146490730354129
362,NA,0.7089498366460882,0.6971750351012745,0.46186703048188404,0.6595642694153566,0.7002608417391787,0.7002608417391787
363,NA,0.7095765397686573,0.6979801472250807,0.4885299770347152,0.6608850831509975,0.7392056342162847,0.7392056342162847
364,NA,0.7102032428912265,0.6987836333780388,0.48122425719646095,0.6622058968866383,0.7266988401325588,0.7266988401325588
365,0.7108299460137956,0.7108299460137956,0.6995855025812449,0.49533205645692513,0.6635267106222792,0.7465141169560227,0.7465141169560227
366,NA,0.7113733386080121,0.7003857638557947,NA,0.66484752435792,NA,0.7113733386080121
367,NA,0.7119167312022286,0.701184426222784,NA,0.6661683380935609,NA,0.7119167312022286
368,NA,0.7124601237964452,0.7019814987033088,0.5237714563256941,0.6674891518292018,0.7846890917857458,0.7846890917857458
369,NA,0.7130035163906617,0.7027769903184652,0.4132518400846303,0.6688099655648426,0.6178912716045117,0.6178912716045117
370,NA,0.7135469089848783,0.7035709100893486,0.4454632420301358,0.6701307793004835,0.6647407577594525,0.6647407577594525
371,NA,0.7140903015790948,0.7043632670370552,0.45579178782219487,0.67145159303612445,0.67881555803781235,0.67881555803781235
372,NA,0.7146336941733114,0.705154070182681,0.42089876363654083,0.6727724067717653,0.6256183508717067,0.6256183508717067
373,NA,0.715177086767528,0.7059433285473213,NA,0.6740932205074062,NA,0.715177086767528
374,NA,0.7157204793617445,0.7067310511520728,NA,0.675414034243047,NA,0.7157204793617445
375,NA,0.7162638719559611,0.7075172470180305,0.41303320516809466,0.6767348479786879,0.6103324018288211,0.6103324018288211
376,NA,0.7168072645501776,0.7083019251662911,0.4333919374291263,0.6780556617143287,0.6391686728688041,0.6391686728688041
377,NA,0.7173506571443942,0.7090850946179498,0.43522540579124414,0.6793764754499696,0.6406247809846263,0.6406247809846263
378,NA,0.7178940497386107,0.7098667643941029,0.3713993807210783,0.6806972891856105,0.5456160713750194,0.5456160713750194
379,NA,0.7184374423328272,0.7106469435158461,0.4491751699875374,0.6820181029212513,0.6585971370314214,0.6585971370314214
380,NA,0.7189808349270438,0.7114256410042754,NA,0.6833389166568922,NA,0.7189808349270438
381,NA,0.7195242275212603,0.7122028658804864,NA,0.684659730392533,NA,0.7195242275212603
382,NA,0.7200676201154769,0.7129786271655754,0.45267792931874723,0.6859805441281739,0.6598990790534219,0.6598990790534219
383,NA,0.7206110127096934,0.7137529338806379,0.4206588239343693,0.6873013578638147,0.6120442206629843,0.6120442206629843
384,NA,0.72115440530391,0.7145257950467699,0.41003556756294446,0.6886221715994556,0.5954434586539076,0.5954434586539076
385,NA,0.7216977978981265,0.7152972196850674,0.45749772312730347,0.6899429853350966,0.6630949699490062,0.6630949699490062
386,NA,0.722241190492343,0.7160672168166262,0.4706046642352803,0.6912637990707374,0.6807888173341521,0.6807888173341521
387,NA,0.7227845830865596,0.716835795462542,NA,0.6925846128063783,NA,0.7227845830865596
388,NA,0.7233279756807762,0.7176029646439108,NA,0.6939054265420191,NA,0.7233279756807762
389,NA,0.7238713682749928,0.7183687333818288,0.4615400640997816,0.69522624027766,0.6638703163957842,0.6638703163957842
390,NA,0.7244147608692093,0.7191331106973913,0.47183595313060467,0.6965470540133009,0.6773927912149273,0.6773927912149273
391,NA,0.7249581534634258,0.7198961056116946,0.4648566087157057,0.6978678677489417,0.6661097755011384,0.6661097755011384
392,NA,0.7255015460576424,0.7206577271458345,0.4651405908225699,0.6991886814845826,0.6652576094838093,0.6652576094838093
393,NA,0.7260449386518589,0.7214179843209066,0.454813994101731,0.7005094952202234,0.6492617119468858,0.6492617119468858
394,NA,0.7265883312460755,0.7221768861580072,NA,0.7018303089558643,NA,0.7265883312460755
395,NA,0.727131723840292,0.722934441678232,NA,0.7031511226915051,NA,0.727131723840292
396,NA,0.7276751164345086,0.7236906599026768,0.4735483892096742,0.7044719364271461,0.6722033408617503,0.6722033408617503
397,NA,0.7282185090287251,0.7244455498524373,0.48706933640041333,0.705792750162787,0.6901024929599711,0.6901024929599711
398,NA,0.7287619016229416,0.7251991205486097,0.47863186431584515,0.7071135638984278,0.6768811811176025,0.6768811811176025
399,NA,0.7293052942171582,0.7259513810122898,0.4711177380198309,0.7084343776340687,0.6650125302970261,0.6650125302970261
